movie_id,movie_name,release_year,original_release_date,movie_length,rating,movie_producer,movie_director,movie_actor,imdb_rating,imdb_votes,tomatometer_rating,tomatometer_count,audience_rating,audience_count,us_gross_income,worldwide_gross_income,production_budget,oscar_year,award,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Film-Noir,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,movie_producer_main,movie_director_main,movie_actor_1,movie_actor_2,award_Nominee,award_Winner,imdb_rating_scaled,tomatometer_rating_scaled,audience_rating_scaled,avg_rating
54,The Informer,1935,5/1/35,91,NR,RKO Radio,John Ford,"Victor McLaglen, Preston S. Foster, J.M. Kerrigan, Wallace Ford, Heather Angel, Margot Grahame, Una O'Connor, Joe Sawyer, Neil Fitzgerald, Donald Meek, D'Arcy Corrigan, Leo McCabe, Gaylord ""Steve"" Pendleton, Francis Ford, May Boley, Grizelda Harvey, Denis O'Dea, Jack Mulhall, Robert Parrish, Clyde Cook, Barlowe Borland, Frank Moran, Joseph Sauer, Griselda Harvey, Arthur McLaglen",7.4,6169,94,16,77,1081,,,,1935,Nominee,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RKO Radio,John Ford,Victor McLaglen, Preston S. Foster,1,0,7.4,9.4,7.7,8.733333333333334
55,The Lives of a Bengal Lancer,1935,,109,None,Paramount, , ,7.1,2813,0,0,0,0,,,,1935,Nominee,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Paramount, , ,,1,0,7.1,0.0,0.0,7.1
56,A Midsummer Night's Dream,1935,10/9/35,133,NR,Warner Bros.,"William Dieterle, Max Reinhardt","Ian Hunter, James Cagney, Olivia de Havilland, Joe E. Brown, Dick Powell, Jean Muir, Anita Louise, Hugh Herbert, Mickey Rooney, Ross Alexander, Frank McHugh, Victor Jory, Grant Mitchell, Veree Teasdale, Nina Theilade, Verree Teasdale, Dewey Robinson, Hobart Cavanaugh, Otis Harlan, Arthur Treacher, Katherine Frey, Helen Westcott, Fred Sale, Nini Theilade, Billy Barty, Kenneth Anger",6.9,3339,91,11,62,1229,,,,1935,Nominee,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Warner Bros.,William Dieterle,Ian Hunter, James Cagney,1,0,6.9,9.1,6.2,8.366666666666667
57,Les Misérables,1935,,108,None,20th Century, , ,7.7,3468,0,0,0,0,,,,1935,Nominee,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,20th Century, , ,,1,0,7.7,0.0,0.0,7.7
58,Naughty Marietta,1935,,105,None,Metro-Goldwyn-Mayer, , ,6.7,1307,0,0,0,0,,,,1935,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,Metro-Goldwyn-Mayer, , ,,1,0,6.7,0.0,0.0,6.7
59,Ruggles of Red Gap,1935,,90,None,Paramount, , ,7.6,3874,0,0,0,0,,,,1935,Nominee,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Paramount, , ,,1,0,7.6,0.0,0.0,7.6
60,Top Hat,1935,9/6/35,101,NR,RKO Radio,Mark Sandrich,"Fred Astaire, Ginger Rogers, Edward Everett Horton, Helen Broderick, Eric Blore, Erik Rhodes, Eric Rhodes, Edward Mudie, Lucille Ball, Edgar Norton, Leonard Mudie, Gino Corrado, Peter Hobbes, Frank Mills, Tom Ricketts, Dennis O'Keefe, Ben Holmes, Nick Thompson, Tom Costello, John Impolito, Genaro Spagnoli, Rita Rozelle, Phyllis Coghlan, Charles Hall",7.8,18339,100,42,91,9847,,,,1935,Nominee,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,RKO Radio,Mark Sandrich,Fred Astaire, Ginger Rogers,1,0,7.8,10.0,9.1,9.266666666666667
61,The Great Ziegfeld,1936,1/1/36,176,NR,Metro-Goldwyn-Mayer,Robert Z. Leonard,"William Powell, Luise Rainer, Myrna Loy, Frank Morgan, Reginald Owen, Nat Pendleton, Virginia Bruce, Ernest Cossart, Robert Greig, Joseph Cawthorn, Raymond Walburn, Fanny Brice, Jean Chatburn, Ann Pennington, Ray Bolger, Harriet Hoctor, Charles Trowbridge, Gilda Gray, Andrew A. Trimble, Joan Holland, A.A. Trimble, Buddy Doyle, Charles Judels, Leon Errol, Marcelle Corday, Esther Muir, Herman Bing, Paul Irving, William Demarest, Alfred P. James, Miss Morocco, Suzanne Kaaren, Sarah Edwards, James P. Burtis, Mickey Daniels, Grace Hayle, Richard Tucker, Clay Clement, Larry Wheat, Selmer Jackson, William M. Griffith, Alice Keating, Rosina Lawrence, Jack Baxley, Charles Coleman, Eric Wilton, Mary Howard, Selmar Jackson, Bert Hanlon, Evelyn Dockson, Franklyn Ardell, John Larkin, David Burns, Phil Tead, Susan Fleming, Adrienne D'Ambricourt, Charles Fallon, Boothe Howard, Lawrence Wheat, Edwin Maxwell, Ruth Gillette, Stanley Morner, John Hyams, Wallis Clark, Billie Burke, Raymond Brown, Pat Nixon, Mary Lange, Dennis Morgan",6.7,7665,62,34,50,2778,,,,1936,Winner,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Metro-Goldwyn-Mayer,Robert Z. Leonard,William Powell, Luise Rainer,0,1,6.7,6.2,5.0,6.366666666666667
62,Anthony Adverse,1936,,141,None,Warner Bros., , ,6.4,1706,0,0,0,0,,,,1936,Nominee,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Warner Bros., , ,,1,0,6.4,0.0,0.0,6.4
63,Dodsworth,1936,9/23/36,101,NR,Samuel Goldwyn Productions,William Wyler,"Walter Huston, Ruth Chatterton, Paul Lukas, Mary Astor, David Niven, Gregory Gaye, Maria Ouspenskaya, Odette Myrtil, Kathryn Marlowe, Spring Byington, John Payne, Harlan Briggs, Beatrice Maude, Gino Corrado, Inez Palange, Charles Halton, Jack George, Fred Malatesta, Dale Van Sickel, John Barclay, Wilson Benge",7.8,8668,90,20,86,1466,,,,1936,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Samuel Goldwyn Productions,William Wyler,Walter Huston, Ruth Chatterton,1,0,7.8,9.0,8.6,8.6
64,Libeled Lady,1936,1/1/36,98,NR,Metro-Goldwyn-Mayer,Jack Conway,"Myrna Loy, William Powell, Spencer Tracy, Jean Harlow, Walter Connolly, Charley Grapewin, Cora Witherspoon, E.E. Clive, Bunny Beatty, Otto Yamaoka, Charles Trowbridge, Spencer Charters, George Chandler, Greta Meyer, William 'Billy' Benedict, Hal K. Dawson, Fred Graham, William Stack, Selmer Jackson, William Newell, Duke York, Pat West, Edwin Stanley, Wally Maher, Pinky Parker, Harry Lash, Pat Somerset, Selmar Jackson, Tom Mahoney, Richard Tucker, Libby Taylor, Eric Lonsdale, Olaf Hytten, Charles Irwin, Eddie Shubert, George Davis, Thomas Pogue, Myra Marsh, Hattie McDaniel, Howard Hickman, James T. Mack, Jack Mulhall, Dennis O'Keefe, Charles King, Nick Thompson, Inez Palange, Harry C. Bradley, Bodil Rosing, Barnett Parker, Robin Adair, Charles Croker King, Sherry Hall, Norman Ainsley, Alphonse Martell, Eric Wilton, Jay Eaton, Ralph Brooks",7.9,7509,86,14,88,2696,,,,1936,Nominee,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Metro-Goldwyn-Mayer,Jack Conway,Myrna Loy, William Powell,1,0,7.9,8.6,8.8,8.366666666666667
65,Mr. Deeds Goes to Town,1936,4/12/36,115,NR,Columbia,Frank Capra,"Gary Cooper, Jean Arthur, George Bancroft, Ruth Donnelly, Lionel Stander, Douglass Dumbrille, Raymond Walburn, Margaret Matzenauer, H.B. Warner, Warren Hymer, Muriel Evans, Spencer Charters, Emma Dunn, Wyrley Birch, Wryley Birch, Arthur Hoyt, Stanley Andrews, Pierre Watkin, John Wray, Christian Rub, Jameson Thomas, Mayo Methot, Margaret Seddon, Margaret McWade, Russell Hicks, Gustav von Seyffertitz, Edward J. Le Saint, Charles Lane, Irving Bacon, George Cooper, Gene Morgan, Walter Catlett, Edward Gargan, Paul Hurst, Jay Eaton, Paul Porcasi, Franklin Pangborn, George 'Gabby' Hayes, Mary Lou Dix, George Meeker, Harry Holden, Barnett Parker, Eddie Kane, Patricia Monroe, Edward Keane, Lillian Ross, Peggy Page, Janet Eastman, Dennis O'Keefe, Dale Van Sickel, James Millican, Harry C. Bradley, Edwin Maxwell, Billy Bevan, Jack Mower, Ann Doran, Cecil Cunningham, John Picorri, Bess Flowers, Beatrice Curtis, Beatrice Blinn, Pauline Wagner, Frank Hammond, Lee Shumway, Charles Sullivan, Florence Wix, Hal Budlong, Ethel Palmer, Vesey O'Davoren, Charles C. Wilson",7.9,20594,90,21,86,9236,,,,1936,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Columbia,Frank Capra,Gary Cooper, Jean Arthur,1,0,7.9,9.0,8.6,8.633333333333333
66,Romeo and Juliet,1936,9/3/36,125,NR,Metro-Goldwyn-Mayer,George Cukor,"Leslie Howard, Norma Shearer, John Barrymore, Basil Rathbone, Edna May Oliver, C. Aubrey Smith, Andy Devine, Henry Kolker, Violet Kemble Cooper, Ralph Forbes, Reginald Denny, Maurice Murphy, Conway Tearle, Virginia Hammond, Robert Warwick, Ian Wolfe, Carlyle Blackwell, Anthony Kemble-Cooper, Anthony Marsh, Howard Wilson, Carlyle Blackwell Jr., John Bryan, Katherine DeMille, Wallis Clark, Dean Richmond Bentor, Lita Chevret, Jeanne Hart, Dorothy Granger, Harold Entwistle, Vernon P. Downing, Charles Bancroft, Lon McCallister, José Rubio",6.5,1910,78,9,50,6,,,,1936,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Metro-Goldwyn-Mayer,George Cukor,Leslie Howard, Norma Shearer,1,0,6.5,7.8,5.0,7.366666666666667
67,San Francisco,1936,6/26/36,115,NR,Metro-Goldwyn-Mayer,"D.W. Griffith, W.S. Van Dyke","Clark Gable, Jeanette MacDonald, Spencer Tracy, Jack Holt, Ted Healy, Margaret Irving, Jessie Ralph, Harold Huber, Al Shean, Kenneth Harlan, William Ricciardi, Roger Imhof, Frank Mayo, Charles Judels, Russell Simpson, Bert Roach, Warren Hymer, Edgar Kennedy, Shirley Ross, Tandy MacKenzie, Tudor Williams, Spec O'Donnell, Bob McKenzie, Adrienne D'Ambricourt, Nigel De Brulier, Mae Digges, Nyas Berry, John Kelly, Jim Farley, Pat O'Malley, Otho Wright, Gertrude Astor, Ruth Gillette, Tom Dugan, Vince Barnett, Belle Mitchell, Fred M. Fagan, W.J. O'Brien, James Brewster Thompson, Samuel Glasser, John Pearson, Jason Robards Sr., William Newell, James Macklin, Tom McGuire, Wilbur Mack, Harry Myers, Edward Hearn, Henry Roquemore, G. Pat Collins, Harry Strang, Vernon Dent, Irving Bacon, Orrin Burke, David Thursby, John 'Skins' Miller, Helen Shipman, George Guhl, Edward Earle, Maude Allen, Jack Baxley, Carl Stockdale, Anthony Jowitt, Jane Barnes, Richard Carle, Oscar Apfel, Frank Sheridan, Ralph Lewis, Chester Gan, Jack Kennedy, Bill O'Brien, Cy Kendall, Don Rowan, Sherry Hall, Jason Robards Sr., Ben Taggart, Dennis O'Keefe, Charles Sullivan, Beatrice Roberts, Bruce Mitchell, Sidney Bracey, Tommy Bupp, Sam Ash, Bud Geary, George Magrill, King Baggot, Rhea Mitchell, Flora Finch, Fritzi Brunette, Helene Chadwick, Naomi Childers, Rosemary Theby, Jean Acker, Donald Hall",7.2,5254,100,11,70,1337,,,,1936,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,Metro-Goldwyn-Mayer,D.W. Griffith,Clark Gable, Jeanette MacDonald,1,0,7.2,10.0,7.0,9.066666666666666
68,The Story of Louis Pasteur,1936,,86,None,Cosmopolitan, , ,7.3,2601,0,0,0,0,,,,1936,Nominee,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Cosmopolitan, , ,,1,0,7.3,0.0,0.0,7.3
81,You Can't Take It with You,1938,,126,None,Columbia, , ,7.9,24466,0,0,0,0,,,,1938,Winner,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Columbia, , ,,0,1,7.9,0.0,0.0,7.9
69,A Tale of Two Cities,1935,1/1/35,128,NR,Metro-Goldwyn-Mayer,Jack Conway,"Ronald Colman, Elizabeth Allan, Edna May Oliver, Reginald Owen, Basil Rathbone, Ronald L. Coleman, Henry B. Walthall, Donald Woods, Walter Catlett, Fritz Leiber, Blanche Yurka, H.B. Warner, Mitchell Lewis, Claude Gillingwater, Billy Bevan, Isabel Jewell, Lucille La Verne, Tully Marshall, Fay Chaldecott, Eily Malyon, E.E. Clive, Lawrence Grant, John Davidson, Tom Ricketts, Donald Haines, Ralf Harolde, Nigel De Brulier, Boyd Irwin, Sam Flint, Winter Hall, Edward Peil Sr., Edward Hearn, Richard Alexander, Cyril McLaglen, Frank Mayo, Walter Kingsford, Barlowe Borland, Rolfe Sedan, Robert Warwick, Dale Fuller, C. Montague Shaw, Tempe Piggott, Chappell Dossett, Forrester Harvey, Jimmy Aubrey, Solange Dantas dos Santos, Billy House",7.8,5508,92,13,84,2145,,,,1936,Nominee,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,Metro-Goldwyn-Mayer,Jack Conway,Ronald Colman, Elizabeth Allan,1,0,7.8,9.2,8.4,8.733333333333333
70,Three Smart Girls,1936,12/20/36,84,NR,Universal,Henry Koster,"Deanna Durbin, Ray Milland, Binnie Barnes, Nan Grey, Alice Brady, Charles Winninger, Mischa Auer, Barbara Read, Ernest Cossart, Hobart Cavanaugh, John ""Dusty"" King, Lucile Watson, Nella Walker, Dennis O'Keefe, Gladden James, Wade Boteler, John Hamilton, Lane Chandler, Charles Coleman, Franklin Pangborn, Selmar Jackson, Albert Conti, Selmer Jackson",6.7,1344,86,7,50,474,,,,1936,Nominee,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,Universal,Henry Koster,Deanna Durbin, Ray Milland,1,0,6.7,8.6,5.0,7.966666666666666
71,The Life of Emile Zola,1937,10/2/37,116,G,Warner Bros.,"Irving Rapper, William Dieterle","Paul Muni, Joseph Schildkraut, Gale Sondergaard, Gloria Holden, Donald Crisp, Erin O'Brien-Moore, John Litel, Henry O'Neill, Morris Carnovsky, Louis Calhern, Ralph Morgan, Robert H. Barrat, Vladimir Sokoloff, Harry Davenport, Robert Warwick, Charles Richman, Dickie Moore, Rolla Gourvitch, Gilbert Emery, Walter Kingsford, Paul Everton, Montagu Love, Frank Sheridan, Lumsden Hare, Marcia Mae Jones, Florence Roberts, Grant Mitchell, Moroni Olsen, Egon Brecher, Frank Reicher, Walter O. Stahl, Frank Darien, Iphigenie Castiglioni, Arthur Ayleswofth, Frank Mayo, Alexander Leftwich, Paul Irving, Pierre Watkin, Holmes Herbert, Robert Cummings Sr., Harry Worth, William Von Brincken",7.2,7771,82,33,73,2348,,,,1937,Winner,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Warner Bros.,Irving Rapper,Paul Muni, Joseph Schildkraut,0,1,7.2,8.2,7.3,7.866666666666666
72,The Awful Truth,1937,10/21/37,90,NR,Columbia,Leo McCarey,"Cary Grant, Irene Dunne, Ralph Bellamy, Alex D'Arcy, Cecil Cunningham, Molly Lamont, Esther Dale, Joyce Compton, Robert (Tex) Allen, Robert Warwick, Mary Forbes, Claud Allister, Zita Moulton, Marguerite Churchill, Colton Scott, Wyn Cahoon, Paul Stanton, Mitchell Harris, Alan Bridge, Edgar Dearing, Leonard Carey, Miki Morita, Frank C. Wilson, Vernon Dent, Al Bridge, Bobby Watson, Byron Foulger, Kathryn Curry, Frank Wilson, Edward Peil Sr., Bess Flowers, John Tyrrell, Edmund Mortimer, George C. Pearce",7.7,18721,93,29,87,7597,,,,1937,Nominee,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Columbia,Leo McCarey,Cary Grant, Irene Dunne,1,0,7.7,9.3,8.7,8.766666666666667
73,Captains Courageous,1937,6/25/37,117,PG,Metro-Goldwyn-Mayer,Victor Fleming,"Freddie Bartholomew, Spencer Tracy, Lionel Barrymore, Melvyn Douglas, Mickey Rooney, John Carradine, Charley Grapewin, Christian Rub, Sam McDaniel, Oscar O'Shea, Jack LaRue, Walter Kingsford, Donald Briggs, Betty Alden, Billy Burrud, David Thursby, William Stack, Leo G Carroll, Charles Trowbridge, Richard Powell, Jay Ward, Kenneth Wilson, Roger Gray, Sherry Hall, Gladden James, Tommy Bupp, Wally Albright, Katherine Kenworthy, Philo McCullough, James Kilgannon, Bill Fisher, Mira McKinney, Dick Howard, Larry Fisher, Gil Perkins, Gene Reynolds, Jack Sterling, Harold Kreuger, Dave Wengren, Lee Van Atta, Murray Kinnell, Goldie Sloan, Gertrude Sutton, Bobby Watson, Don Brodie, David Kerman, Reggie Streeter, William Arnold, Frank Sully, Billy Gilbert, Lester Dorr, Jimmy Conlin, Lloyd Ingraham, Art Berry Sr., Edward Peil Sr., Jack Kennedy, Monte Vandergrift, Charles Coleman, Wade Boteler, Norman Ainsley, Myra Marsh",8.0,9243,94,18,89,3811,,,,1937,Nominee,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Metro-Goldwyn-Mayer,Victor Fleming,Freddie Bartholomew, Spencer Tracy,1,0,8.0,9.4,8.9,8.933333333333332
74,Dead End,1937,8/27/37,93,NR,Samuel Goldwyn Productions,William Wyler,"Sylvia Sidney, Joel McCrea, Humphrey Bogart, Wendy Barrie, Claire Trevor, Billy Halop, Marjorie Main, Huntz Hall, Charles Peck, Allen Jenkins, Bobby Jordan, Leo Gorcey, Gabriel Dell, Bernard Punsly, Bernard Punsley, Minor Watson, James Burke, Ward Bond, Elisabeth Risdon, Esther Dale, George Humbert, Marcelle Corday, Dead End Kids, Elizabeth Risdon, Jerry Cooper, Kath Ann Lujan, Bud Geary, Gertrude Valerie, Tom Ricketts, Mickey Martin, Wesley Girard, Mona Monet, Al Bridge, Don 'Red' Barry, Earl Askam, Gilbert Clayton, Frank Shields, Lucille Browne, Robert E. Homans, Bill Pagwell, Charlotte Treadway, Maude Lambert, Esther Howard, Sidney Kibrick, Larry Harris, Norman Salling, Charles Halton, Thomas E. Jackson, Alan Bridge, Wade Boteler",7.3,7083,91,11,76,2021,,,,1937,Nominee,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samuel Goldwyn Productions,William Wyler,Sylvia Sidney, Joel McCrea,1,0,7.3,9.1,7.6,8.5
75,The Good Earth,1937,1/29/37,138,NR,Metro-Goldwyn-Mayer,"Sidney Franklin, Victor Fleming","Paul Muni, Luise Rainer, Walter Connolly, Tilly Losch, Charley Grapewin, Jessie Ralph, Soo Yong, Keye Luke, Roland Got, Ching Wah Lee, Harold Huber, Olaf Hytten, William Law, Mary Wong, Maly Wong, Suzanna Kim, Caroline Chew, Chester Gan, Miki Morita, Philip Ahn, Lotus Liu, Sammee Tong, Richard Loo, Peach Seller, Charles B. Middleton",7.5,4753,95,19,76,1100,,,,1937,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Metro-Goldwyn-Mayer,Sidney Franklin,Paul Muni, Luise Rainer,1,0,7.5,9.5,7.6,8.833333333333334
76,In Old Chicago,1938,,95,None,20th Century-Fox, , ,6.8,2233,0,0,0,0,,,,1937,Nominee,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,20th Century-Fox, , ,,1,0,6.8,0.0,0.0,6.8
77,Lost Horizon,1937,9/1/37,132,NR,Columbia,Frank Capra,"Ronald Colman, Jane Wyatt, John Howard, Margo, Edward Everett Horton, Thomas Mitchell, Isabel Jewell, Ronald L. Coleman, H.B. Warner, Sam Jaffe, Hugh Buckler, David Torrence, John Miltern, Lawrence Grant, John Burton, Neil Fitzgerald, John T. Murray, Max Rabinowitz, Jeremy Irons Sr., John Tettener, Boyd Irwin, Leonard Mudie, Norman Ainsley, David Clyde, Val Duran, Wryley Birch, Noble Johnson, Denis D'Auburn, Milton A. Owen, George Chan, Eric Wilton, Chief John Big Tree, Richard Loo, Willie Fung, Beatrice Curtis, Mary Lou Dix, Beatrice Blinn, Margaret McWade, Arthur Rankin, Henry Mowbray, Wedgewood Nowell, Ruth Robinson, Carl Stockdale",7.7,12513,93,14,83,5550,,,,1937,Nominee,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Columbia,Frank Capra,Ronald Colman, Jane Wyatt,1,0,7.7,9.3,8.3,8.766666666666667
78,One Hundred Men and a Girl,1937,,84,None,Universal, , ,6.8,1029,0,0,0,0,,,,1937,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Universal, , ,,1,0,6.8,0.0,0.0,6.8
79,Stage Door,1937,10/8/37,92,NR,RKO Radio,Gregory La Cava,"Katharine Hepburn, Ginger Rogers, Adolphe Menjou, Constance Collier, Gail Patrick, Lucille Ball, Eve Arden, Ann Miller, Samuel S. Hinds, Franklin Pangborn, William Corson, Pierre Watkin, Grady Sutton, Frank Reicher, Phyllis Kennedy, Margaret Early, Andrea Leeds, Elizabeth Dunne, Jack Carson, Fred Santley, Jane Rhodes, Jean Rouverol, Norma Drury, Peggy O'Donnell, Harriet Brandon, Katherine Alexander, Huntly Gordon, Ralph Forbes, Adele Pearce, Mary Forbes, Huntley Gordon, Lynton Brent, Theodore von Eltz, Jack Rice, Whitey, Harry Strang, Bob Perry, Larry Steers, Mary Bovard, Frances Gifford, Josephine Whittell, Ada Leonard, Mary Jane Shower, Diana Gibson, Lynda Grey, Alison Craig, Lynn Gabriel, Jack Gardner, Ben Hendricks Jr., Linda Gray, Jack Gargan, Theodore Kosloff, Gerda Mora, Julie Kingdon, Al Hill, Byron Stevens, D'Arcy Corrigan, Philip Morris",7.8,8040,96,23,87,4809,,,,1937,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RKO Radio,Gregory La Cava,Katharine Hepburn, Ginger Rogers,1,0,7.8,9.6,8.7,9.0
